Order ID,Order Date,Ship Mode,Customer ID,Customer Name,City,State,Product ID,Category,Sales
2017-167472,06/06/2017,1st C,CK-12595,Clytie Kelty,Little Rock,Arkansas,OFF-PA-10157,Off.Supp.,59.94
2017-167472,06/06/2017,1st C,CK-12595,Clytie Kelty,Little Rock,Arkansas,OFF-BI-11721,Off.Supp.,64.14
2017-167472,06/06/2017,1st C,CK-12595,Clytie Kelty,Little Rock,Arkansas,OFF-BI-10591,Off.Supp.,11.67
2017-167472,06/06/2017,1st C,CK-12595,Clytie Kelty,Little Rock,Arkansas,OFF-PA-11534,Off.Supp.,12.96
2016-120551,13/04/2016,std,SS-20590,Sonia Sunley,Norfolk,Nebraska,OFF-BI-12071,Off.Supp.,17.43
2018-150595,22/05/2018,std,LE-16810,Laurel Elliston,Chicago,Illinois,FUR-CH-10513,Furniture,181.986
2018-150595,22/05/2018,std,LE-16810,Laurel Elliston,Chicago,Illinois,OFF-BI-13274,Off.Supp.,1.592
2018-150595,22/05/2018,std,LE-16810,Laurel Elliston,Chicago,Illinois,OFF-SU-10381,Off.Supp.,22.344
2017-134936,19/12/2017,std,ES-14080,Erin Smith,Tucson,Arizona,FUR-TA-11086,Furniture,455.97
2017-134936,19/12/2017,std,ES-14080,Erin Smith,Tucson,Arizona,OFF-BI-10174,Off.Supp.,10.44
2017-134936,19/12/2017,std,ES-14080,Erin Smith,Tucson,Arizona,OFF-BI-12103,Off.Supp.,5.214
2018-102967,22/09/2018,std,MG-17890,Michael Granlund,Concord,New Hampshire,OFF-ST-11590,Off.Supp.,67.4
2018-151008,07/09/2018,1st C,JM-16195,Justin MacKendrick,Draper,Utah,FUR-FU-12396,Furniture,25.16
2018-151008,07/09/2018,1st C,JM-16195,Justin MacKendrick,Draper,Utah,TEC-PH-12807,Technology,126.56
2015-159800,28/11/2015,1st C,SG-20470,Sheri Gordon,San Francisco,California,OFF-AP-14859,Off.Supp.,43.68
2015-159800,28/11/2015,1st C,SG-20470,Sheri Gordon,San Francisco,California,TEC-AC-13447,Technology,139.93
2015-159618,12/11/2015,std,DB-12970,Darren Budd,Houston,Texas,OFF-AR-13183,Off.Supp.,2.672
2015-159618,12/11/2015,std,DB-12970,Darren Budd,Houston,Texas,OFF-SU-10432,Off.Supp.,16.656
2015-159618,12/11/2015,std,DB-12970,Darren Budd,Houston,Texas,TEC-AC-13832,Technology,79.512
2015-159618,12/11/2015,std,DB-12970,Darren Budd,Houston,Texas,OFF-PA-14100,Off.Supp.,36.288
2015-159618,12/11/2015,std,DB-12970,Darren Budd,Houston,Texas,FUR-BO-14467,Furniture,67.9932
2018-116113,02/10/2018,2nd C,JW-15220,Jane Waco,Montgomery,Alabama,FUR-FU-12963,Furniture,10.16
2016-125066,14/12/2016,std,KD-16495,Keith Dawkins,Jackson,Mississippi,FUR-FU-13829,Furniture,6.16
2016-125066,14/12/2016,std,KD-16495,Keith Dawkins,Jackson,Mississippi,OFF-AR-13582,Off.Supp.,56.3
2016-114741,06/12/2016,std,IL-15100,Ivan Liston,North Las Vegas,Nevada,OFF-PA-10048,Off.Supp.,6.48
2016-114741,06/12/2016,std,IL-15100,Ivan Liston,North Las Vegas,Nevada,OFF-ST-10078,Off.Supp.,1325.85
2016-114741,06/12/2016,std,IL-15100,Ivan Liston,North Las Vegas,Nevada,OFF-LA-14853,Off.Supp.,14.94
2018-133263,31/03/2018,2nd C,JE-15610,Jim Epp,Atlanta,Georgia,OFF-BI-11153,Off.Supp.,34.54
2018-133263,31/03/2018,2nd C,JE-15610,Jim Epp,Atlanta,Georgia,TEC-CO-11449,Technology,2999.95
2018-133263,31/03/2018,2nd C,JE-15610,Jim Epp,Atlanta,Georgia,OFF-BI-10474,Off.Supp.,64.12
2018-157966,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Chicago,Illinois,OFF-AR-10799,Off.Supp.,19.456
2018-157966,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Chicago,Illinois,TEC-MA-12109,Technology,209.986
2018-157966,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Chicago,Illinois,OFF-AR-13338,Off.Supp.,29.76
2018-157966,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Chicago,Illinois,FUR-CH-13606,Furniture,89.768
2018-157966,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Chicago,Illinois,TEC-CO-11449,Technology,959.984
2018-157966,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Chicago,Illinois,OFF-PA-11934,Off.Supp.,15.552
2018-157966,13/03/2018,Same Day,SU-20665,Stephanie Ulpright,Chicago,Illinois,TEC-PH-11527,Technology,34.36
2015-151162,05/12/2015,std,EA-14035,Erin Ashbrook,Columbus,Ohio,OFF-PA-11033,Off.Supp.,98.376
2015-151162,05/12/2015,std,EA-14035,Erin Ashbrook,Columbus,Ohio,OFF-BI-13719,Off.Supp.,29.94
2015-151162,05/12/2015,std,EA-14035,Erin Ashbrook,Columbus,Ohio,OFF-PA-13036,Off.Supp.,17.472
2015-151162,05/12/2015,std,EA-14035,Erin Ashbrook,Columbus,Ohio,TEC-PH-11870,Technology,36.738
2015-151162,05/12/2015,std,EA-14035,Erin Ashbrook,Columbus,Ohio,TEC-PH-11809,Technology,179.94
2017-136686,12/12/2017,std,RF-19840,Roy Französisch,Pasadena,California,FUR-FU-14864,Furniture,383.64
2017-136686,12/12/2017,std,RF-19840,Roy Französisch,Pasadena,California,OFF-AP-12350,Off.Supp.,56.52
2018-137498,09/09/2018,2nd C,LC-17050,Liz Carlisle,Los Angeles,California,OFF-AR-13829,Off.Supp.,6.56
2018-137498,09/09/2018,2nd C,LC-17050,Liz Carlisle,Los Angeles,California,FUR-CH-13833,Furniture,243.92
2018-137498,09/09/2018,2nd C,LC-17050,Liz Carlisle,Los Angeles,California,OFF-PA-10143,Off.Supp.,47.52
2018-163818,04/10/2018,std,PS-18970,Paul Stevenson,Clinton,Maryland,FUR-FU-10076,Furniture,19.98
2017-161158,09/05/2017,std,PS-18970,Paul Stevenson,New York City,New York,OFF-AR-10462,Off.Supp.,8
2015-116673,15/12/2015,2nd C,JO-15280,Jas O'Carroll,San Diego,California,FUR-FU-13829,Furniture,6.16
2018-105333,30/11/2018,std,VP-21730,Victor Preis,New York City,New York,OFF-ST-12182,Off.Supp.,83.56
2018-105333,30/11/2018,std,VP-21730,Victor Preis,New York City,New York,TEC-PH-11468,Technology,546.06
2018-105333,30/11/2018,std,VP-21730,Victor Preis,New York City,New York,OFF-ST-11809,Off.Supp.,269.49
2016-149993,19/03/2016,1st C,GA-14725,Guy Armstrong,Lancaster,California,OFF-FA-11561,Off.Supp.,10.9
2015-168158,19/07/2015,std,EM-14140,Eugene Moren,Great Falls,Montana,OFF-BI-11759,Off.Supp.,6.096
2017-115224,08/12/2017,2nd C,DB-13615,Doug Bickford,San Francisco,California,OFF-ST-10615,Off.Supp.,34.05
2017-115224,08/12/2017,2nd C,DB-13615,Doug Bickford,San Francisco,California,OFF-ST-13816,Off.Supp.,352.38
2015-164742,13/10/2015,2nd C,ML-17395,Marina Lichtenstein,Lakewood,New Jersey,FUR-CH-12880,Furniture,245.98
2015-164742,13/10/2015,2nd C,ML-17395,Marina Lichtenstein,Lakewood,New Jersey,OFF-BI-14738,Off.Supp.,18.94
2018-108014,19/11/2018,std,JH-15430,Jennifer Halladay,Cleveland,Ohio,OFF-BI-13984,Off.Supp.,59.913
2018-160325,24/09/2018,Same Day,BP-11095,Bart Pistole,Lawrence,Massachusetts,TEC-PH-10984,Technology,391.98
2018-160325,24/09/2018,Same Day,BP-11095,Bart Pistole,Lawrence,Massachusetts,TEC-PH-11944,Technology,437.85
2016-159779,25/09/2016,std,SB-20185,Sarah Brown,Concord,New Hampshire,OFF-BI-12735,Off.Supp.,68.62
2018-151176,13/02/2018,std,SV-20785,Stewart Visinsky,Baltimore,Maryland,OFF-SU-11165,Off.Supp.,25.02
2018-151176,13/02/2018,std,SV-20785,Stewart Visinsky,Baltimore,Maryland,OFF-AR-10614,Off.Supp.,10.71
2015-108903,03/10/2015,Same Day,DO-13435,Denny Ordway,Columbus,Ohio,OFF-AR-14010,Off.Supp.,55.984
2015-108903,03/10/2015,Same Day,DO-13435,Denny Ordway,Columbus,Ohio,OFF-EN-14030,Off.Supp.,14.48
2015-108903,03/10/2015,Same Day,DO-13435,Denny Ordway,Columbus,Ohio,TEC-AC-13023,Technology,142.488
2017-117919,27/08/2017,2nd C,TB-21355,Todd Boyes,Houston,Texas,OFF-ST-13572,Off.Supp.,14.16
2017-117919,27/08/2017,2nd C,TB-21355,Todd Boyes,Houston,Texas,OFF-PA-14353,Off.Supp.,79.92
2016-142475,03/12/2016,std,BS-11380,Bill Stewart,New York City,New York,OFF-BI-13718,Off.Supp.,590.352
2017-134516,20/09/2017,std,FM-14215,Filia McAdams,Greensboro,North Carolina,FUR-FU-11546,Furniture,17.088
2017-134516,20/09/2017,std,FM-14215,Filia McAdams,Greensboro,North Carolina,FUR-CH-12880,Furniture,98.392
2018-105193,25/03/2018,std,JL-15835,John Lee,New York City,New York,OFF-AR-11547,Off.Supp.,11.05
2016-168634,06/12/2016,std,AF-10870,Art Ferguson,San Francisco,California,OFF-AP-11626,Off.Supp.,7.78
2018-117198,31/08/2018,std,BG-11035,Barry Gonzalez,Monroe,Louisiana,TEC-AC-13033,Technology,659.9
2016-145828,05/10/2016,1st C,MB-17305,Maria Bertelson,Cincinnati,Ohio,TEC-AC-12323,Technology,53.04
2018-121027,18/08/2018,std,HW-14935,Helen Wasserman,Seattle,Washington,TEC-AC-12049,Technology,843.9
2018-121027,18/08/2018,std,HW-14935,Helen Wasserman,Seattle,Washington,TEC-AC-12253,Technology,1496.16
2017-147431,02/02/2017,std,AB-10105,Adrian Barton,New York City,New York,OFF-ST-13994,Off.Supp.,117.96
2017-158001,23/08/2017,std,JP-15460,Jennifer Patt,New York City,New York,OFF-AR-12399,Off.Supp.,21.3
2017-158001,23/08/2017,std,JP-15460,Jennifer Patt,New York City,New York,OFF-AP-12118,Off.Supp.,1040.8
2017-158001,23/08/2017,std,JP-15460,Jennifer Patt,New York City,New York,OFF-AR-11954,Off.Supp.,29.34
2018-125745,30/06/2018,std,DV-13045,Darrin Van Huff,Memphis,Tennessee,FUR-FU-11591,Furniture,19.52
2016-101154,18/09/2016,1st C,CM-12190,Charlotte Melton,San Diego,California,OFF-ST-14186,Off.Supp.,443.92
2017-124163,25/09/2017,std,SC-20695,Steve Chapman,La Crosse,Wisconsin,TEC-AC-11908,Technology,499.95
2017-124163,25/09/2017,std,SC-20695,Steve Chapman,La Crosse,Wisconsin,OFF-AR-10817,Off.Supp.,3.04
2017-124163,25/09/2017,std,SC-20695,Steve Chapman,La Crosse,Wisconsin,FUR-CH-14218,Furniture,201.96
2017-124163,25/09/2017,std,SC-20695,Steve Chapman,La Crosse,Wisconsin,FUR-FU-10755,Furniture,68.64
2017-121748,24/10/2017,2nd C,VW-21775,Victoria Wilson,Los Angeles,California,TEC-AC-13063,Technology,100
2017-121748,24/10/2017,2nd C,VW-21775,Victoria Wilson,Los Angeles,California,TEC-AC-12637,Technology,359.98
2015-126683,29/09/2015,2nd C,PP-18955,Paul Prost,Seattle,Washington,FUR-FU-11706,Furniture,6.16
2015-126683,29/09/2015,2nd C,PP-18955,Paul Prost,Seattle,Washington,FUR-TA-12958,Furniture,2348.82
2018-148810,26/06/2018,std,DR-12880,Dan Reichenbach,Miami,Florida,OFF-LA-14689,Off.Supp.,13.872
2018-148810,26/06/2018,std,DR-12880,Dan Reichenbach,Miami,Florida,FUR-CH-11545,Furniture,273.552
2017-146066,21/08/2017,2nd C,RB-19465,Rick Bensley,Philadelphia,Pennsylvania,FUR-TA-12530,Furniture,815.292
2015-127614,11/02/2015,std,NF-18385,Natalie Fritzler,Chesapeake,Virginia,TEC-AC-11432,Technology,234.45
2015-127614,11/02/2015,std,NF-18385,Natalie Fritzler,Chesapeake,Virginia,FUR-TA-13715,Furniture,1256.22
2015-127614,11/02/2015,std,NF-18385,Natalie Fritzler,Chesapeake,Virginia,OFF-BI-13291,Off.Supp.,17.46
2017-101742,23/09/2017,2nd C,CR-12580,Clay Rozendal,New York City,New York,OFF-BI-14187,Off.Supp.,10.528
2016-134943,05/12/2016,1st C,SU-20665,Stephanie Ulpright,Ann Arbor,Michigan,OFF-BI-10666,Off.Supp.,152.8
2018-123022,03/09/2018,std,SC-20050,Sample Company A,La Mesa,California,OFF-BI-12225,Off.Supp.,82.56
2018-123022,03/09/2018,std,SC-20050,Sample Company A,La Mesa,California,TEC-AC-10474,Technology,284.97
2018-113208,26/03/2018,std,ML-18040,Michelle Lonsdale,Dearborn,Michigan,FUR-FU-14245,Furniture,60.84
2015-154893,21/12/2015,std,GM-14440,Gary McGarr,San Diego,California,FUR-CH-14287,Furniture,1325.76
2015-154893,21/12/2015,std,GM-14440,Gary McGarr,San Diego,California,FUR-CH-10595,Furniture,572.16
2015-147900,23/09/2015,std,JK-15640,Jim Kriz,Lakewood,Ohio,OFF-PA-13063,Off.Supp.,28.8
2018-106355,02/04/2018,1st C,AT-10435,Alyssa Tate,Meriden,Connecticut,OFF-AR-10246,Off.Supp.,11.12
2017-127985,01/04/2017,2nd C,DB-12910,Daniel Byrd,Columbus,Georgia,FUR-FU-13274,Furniture,7.04
2016-166604,15/05/2016,2nd C,AH-10690,Anna Häberlin,Roswell,Georgia,OFF-EN-14147,Off.Supp.,17.94
2018-120719,23/03/2018,1st C,SJ-20125,Sanjit Jacobs,Seattle,Washington,OFF-BI-12103,Off.Supp.,34.76
2018-127117,14/04/2018,std,HM-14860,Harry Marie,Morristown,New Jersey,FUR-FU-14018,Furniture,74.45
2016-104241,04/01/2016,std,AG-10495,Andrew Gjertsen,Alexandria,Virginia,FUR-FU-11473,Furniture,192.22
2018-168179,02/11/2018,std,JB-16000,Joy Bell-,Salt Lake City,Utah,OFF-PA-11800,Off.Supp.,19.44
2018-142342,17/07/2018,2nd C,AJ-10795,Anthony Johnson,Apple Valley,California,OFF-PA-14609,Off.Supp.,32.4
2018-142342,17/07/2018,2nd C,AJ-10795,Anthony Johnson,Apple Valley,California,OFF-EN-12592,Off.Supp.,57.9
2018-142342,17/07/2018,2nd C,AJ-10795,Anthony Johnson,Apple Valley,California,OFF-ST-12957,Off.Supp.,10.56
2018-142342,17/07/2018,2nd C,AJ-10795,Anthony Johnson,Apple Valley,California,FUR-BO-12613,Furniture,1194.165
2018-109099,06/10/2018,std,MM-18280,Muhammed MacIntyre,New York City,New York,OFF-PA-11033,Off.Supp.,40.99
2015-134187,04/11/2015,std,TH-21235,Tiffany House,Long Beach,California,OFF-AR-10940,Off.Supp.,2.94
2017-145261,18/12/2017,1st C,AH-10120,Adrian Hane,Salem,Oregon,OFF-BI-11670,Off.Supp.,45.24
2017-145261,18/12/2017,1st C,AH-10120,Adrian Hane,Salem,Oregon,OFF-AR-14078,Off.Supp.,18.688
2017-145261,18/12/2017,1st C,AH-10120,Adrian Hane,Salem,Oregon,OFF-PA-13036,Off.Supp.,11.648
2017-145261,18/12/2017,1st C,AH-10120,Adrian Hane,Salem,Oregon,TEC-AC-10991,Technology,112.776
2017-145261,18/12/2017,1st C,AH-10120,Adrian Hane,Salem,Oregon,FUR-TA-12530,Furniture,377.45
2017-145261,18/12/2017,1st C,AH-10120,Adrian Hane,Salem,Oregon,OFF-LA-10407,Off.Supp.,15.936
2017-145261,18/12/2017,1st C,AH-10120,Adrian Hane,Salem,Oregon,TEC-PH-14833,Technology,28.68
2017-108875,24/09/2017,std,CL-12700,Craig Leslie,Aurora,Colorado,FUR-FU-12671,Furniture,21.44
2017-108875,24/09/2017,std,CL-12700,Craig Leslie,Aurora,Colorado,OFF-ST-11370,Off.Supp.,511.056
2017-141957,21/07/2017,Same Day,JG-15310,Jason Gross,Newark,Ohio,OFF-AR-10914,Off.Supp.,18.656
2017-141957,21/07/2017,Same Day,JG-15310,Jason Gross,Newark,Ohio,OFF-BI-11116,Off.Supp.,11.088
2017-141957,21/07/2017,Same Day,JG-15310,Jason Gross,Newark,Ohio,OFF-ST-12276,Off.Supp.,66.688
2017-141957,21/07/2017,Same Day,JG-15310,Jason Gross,Newark,Ohio,OFF-ST-14340,Off.Supp.,99.488
2017-142405,11/06/2017,std,SE-20110,Sanjit Engle,Seattle,Washington,OFF-LA-14093,Off.Supp.,14.62
2017-142405,11/06/2017,std,SE-20110,Sanjit Engle,Seattle,Washington,OFF-BI-14728,Off.Supp.,53.984
2017-142405,11/06/2017,std,SE-20110,Sanjit Engle,Seattle,Washington,TEC-AC-13095,Technology,389.97
2016-141012,09/06/2016,2nd C,TG-21640,Trudy Glocke,Pocatello,Idaho,FUR-FU-13192,Furniture,355.36
2016-141012,09/06/2016,2nd C,TG-21640,Trudy Glocke,Pocatello,Idaho,TEC-PH-14522,Technology,140.376
2018-127922,27/10/2018,std,SH-19975,Sally Hughsby,Dallas,Texas,OFF-EN-13068,Off.Supp.,15.84
2018-127922,27/10/2018,std,SH-19975,Sally Hughsby,Dallas,Texas,OFF-PA-11204,Off.Supp.,8.448
2017-146318,22/01/2017,std,MC-17275,Marc Crier,Seattle,Washington,OFF-PA-13953,Off.Supp.,12.96
2015-135993,28/05/2015,std,PJ-18835,Patrick Jones,Seattle,Washington,TEC-PH-11552,Technology,57.408
2015-135993,28/05/2015,std,PJ-18835,Patrick Jones,Seattle,Washington,TEC-AC-14877,Technology,27.6
2015-126802,29/12/2015,std,ZC-21910,Zuschuss Carroll,Chicago,Illinois,FUR-FU-10193,Furniture,38.976
2017-143924,28/07/2017,std,SC-20680,Steve Carroll,Holland,Michigan,OFF-FA-10735,Off.Supp.,20.44
2017-143924,28/07/2017,std,SC-20680,Steve Carroll,Holland,Michigan,OFF-PA-12120,Off.Supp.,109.92
2017-141551,24/09/2017,std,BP-11230,Benjamin Patterson,Broken Arrow,Oklahoma,OFF-BI-11249,Off.Supp.,6.38
2017-141551,24/09/2017,std,BP-11230,Benjamin Patterson,Broken Arrow,Oklahoma,OFF-PA-11569,Off.Supp.,6.48
2015-164315,02/04/2015,std,RD-19585,Rob Dowd,Athens,Georgia,OFF-PA-14248,Off.Supp.,15.84
2015-164315,02/04/2015,std,RD-19585,Rob Dowd,Athens,Georgia,TEC-PH-11128,Technology,1049.93
2015-164315,02/04/2015,std,RD-19585,Rob Dowd,Athens,Georgia,OFF-AP-13842,Off.Supp.,154.9
2016-131072,05/11/2016,Same Day,KL-16645,Ken Lonsdale,Seattle,Washington,OFF-BI-12794,Off.Supp.,98.352
2015-131541,28/07/2015,Same Day,CK-12205,Chloris Kastensmidt,Apopka,Florida,OFF-FA-10621,Off.Supp.,14.32
2015-131541,28/07/2015,Same Day,CK-12205,Chloris Kastensmidt,Apopka,Florida,FUR-FU-13623,Furniture,129.888
2015-131541,28/07/2015,Same Day,CK-12205,Chloris Kastensmidt,Apopka,Florida,OFF-EN-10781,Off.Supp.,48.944
2016-119550,26/12/2016,std,RB-19705,Roger Barcio,Houston,Texas,FUR-CH-12044,Furniture,275.058
2016-138093,10/12/2016,std,KM-16225,Kalyca Meade,Baltimore,Maryland,OFF-AR-10817,Off.Supp.,27.36
2016-138093,10/12/2016,std,KM-16225,Kalyca Meade,Baltimore,Maryland,OFF-PA-11509,Off.Supp.,44.75
2016-138093,10/12/2016,std,KM-16225,Kalyca Meade,Baltimore,Maryland,TEC-PH-14667,Technology,134.99
2016-138093,10/12/2016,std,KM-16225,Kalyca Meade,Baltimore,Maryland,OFF-PA-10143,Off.Supp.,26.4
2016-138093,10/12/2016,std,KM-16225,Kalyca Meade,Baltimore,Maryland,FUR-CH-10785,Furniture,542.94
2017-126165,05/05/2017,2nd C,AH-10465,Amy Hunt,San Francisco,California,FUR-TA-11676,Furniture,71.088
2018-126123,14/10/2018,std,AG-10765,Anthony Garverick,Chicago,Illinois,OFF-BI-10309,Off.Supp.,27.396
2018-126123,14/10/2018,std,AG-10765,Anthony Garverick,Chicago,Illinois,OFF-BI-14224,Off.Supp.,13.456
2017-143441,05/11/2017,Same Day,EB-14170,Evan Bailliet,Laredo,Texas,OFF-LA-12312,Off.Supp.,11.84
2018-148320,03/11/2018,std,PG-18895,Paul Gonzalez,San Francisco,California,OFF-PA-13022,Off.Supp.,35.88
2017-125661,24/11/2017,1st C,CA-12055,Cathy Armstrong,Cleveland,Ohio,OFF-EN-11532,Off.Supp.,40.752
2017-125661,24/11/2017,1st C,CA-12055,Cathy Armstrong,Cleveland,Ohio,TEC-AC-14855,Technology,139.96
2015-123519,14/12/2015,std,SS-20875,Sung Shariari,Marion,Ohio,OFF-AR-13829,Off.Supp.,2.624
2015-123519,14/12/2015,std,SS-20875,Sung Shariari,Marion,Ohio,FUR-TA-12645,Furniture,136.53
2015-123519,14/12/2015,std,SS-20875,Sung Shariari,Marion,Ohio,TEC-AC-13033,Technology,263.96
2015-155593,03/11/2015,std,RP-19390,Resi Pölking,Fairfield,Connecticut,OFF-SU-12522,Off.Supp.,11.64
2018-136000,22/09/2018,2nd C,SC-20440,Shaun Chance,New York City,New York,OFF-BI-14828,Off.Supp.,40.176
2016-160857,08/05/2016,std,NW-18400,Natalie Webber,New York City,New York,FUR-FU-11095,Furniture,79.44
2016-160857,08/05/2016,std,NW-18400,Natalie Webber,New York City,New York,OFF-SU-10157,Off.Supp.,357.93
2016-160857,08/05/2016,std,NW-18400,Natalie Webber,New York City,New York,FUR-CH-12647,Furniture,127.764
2016-160857,08/05/2016,std,NW-18400,Natalie Webber,New York City,New York,TEC-CO-14115,Technology,2799.944
2016-160857,08/05/2016,std,NW-18400,Natalie Webber,New York City,New York,OFF-PA-13363,Off.Supp.,19.44
2018-115805,31/07/2018,Same Day,KW-16435,Katrina Willman,Chicago,Illinois,TEC-PH-13092,Technology,36.792
2015-143707,01/03/2015,std,HR-14770,Hallie Redmond,New York City,New York,TEC-PH-13655,Technology,5.94
2018-116939,25/09/2018,std,AG-10900,Arthur Gainer,Richmond,Virginia,OFF-ST-11476,Off.Supp.,177.55
2016-124107,09/10/2016,2nd C,BM-11650,Brian Moss,Ann Arbor,Michigan,TEC-AC-12049,Technology,619.95
2016-124107,09/10/2016,2nd C,BM-11650,Brian Moss,Ann Arbor,Michigan,TEC-PH-13875,Technology,29.16
2016-124107,09/10/2016,2nd C,BM-11650,Brian Moss,Ann Arbor,Michigan,OFF-EN-13286,Off.Supp.,57.96
2016-124107,09/10/2016,2nd C,BM-11650,Brian Moss,Ann Arbor,Michigan,OFF-AP-13971,Off.Supp.,29.403
2018-126550,29/03/2018,2nd C,RD-19720,Roger Demir,Lafayette,Indiana,OFF-ST-11031,Off.Supp.,81.4
2016-138674,14/11/2016,1st C,KB-16585,Ken Black,Springfield,Oregon,OFF-FA-10304,Off.Supp.,8.72
2016-138674,14/11/2016,1st C,KB-16585,Ken Black,Springfield,Oregon,TEC-AC-10358,Technology,91.176
2016-138674,14/11/2016,1st C,KB-16585,Ken Black,Springfield,Oregon,TEC-AC-12800,Technology,159.968
2017-165820,26/09/2017,std,DW-13585,Dorothy Wardle,San Francisco,California,OFF-PA-14735,Off.Supp.,12.96
2015-103191,22/09/2015,std,VG-21805,Vivek Grady,Chicago,Illinois,OFF-ST-12574,Off.Supp.,331.536
2016-103933,25/09/2016,1st C,DR-12880,Dan Reichenbach,New York City,New York,TEC-AC-14171,Technology,899.91
2016-110548,04/05/2016,std,AH-10690,Anna Häberlin,Houston,Texas,TEC-PH-12922,Technology,946.344
2018-117324,08/12/2018,std,JP-15520,Jeremy Pistek,Madison,Wisconsin,TEC-AC-13023,Technology,178.11
2018-117324,08/12/2018,std,JP-15520,Jeremy Pistek,Madison,Wisconsin,OFF-AP-13590,Off.Supp.,1089.75
2018-117324,08/12/2018,std,JP-15520,Jeremy Pistek,Madison,Wisconsin,OFF-LA-13510,Off.Supp.,61.06
2018-117324,08/12/2018,std,JP-15520,Jeremy Pistek,Madison,Wisconsin,FUR-BO-13159,Furniture,459.92
2018-117324,08/12/2018,std,JP-15520,Jeremy Pistek,Madison,Wisconsin,OFF-PA-12713,Off.Supp.,27.52
2018-143574,29/06/2018,1st C,DR-12880,Dan Reichenbach,Milford,Connecticut,FUR-BO-12598,Furniture,638.82
2018-143574,29/06/2018,1st C,DR-12880,Dan Reichenbach,Milford,Connecticut,OFF-SU-12537,Off.Supp.,30.69
2018-143574,29/06/2018,1st C,DR-12880,Dan Reichenbach,Milford,Connecticut,FUR-FU-13976,Furniture,25.16
2015-111773,29/06/2015,std,JK-15625,Jim Karlsson,New York City,New York,OFF-BI-10174,Off.Supp.,13.92
2015-148614,20/01/2015,std,MV-17485,Mark Van Huff,Los Angeles,California,OFF-PA-12893,Off.Supp.,19.36
2015-148614,20/01/2015,std,MV-17485,Mark Van Huff,Los Angeles,California,FUR-FU-13194,Furniture,19.3
2017-156139,31/12/2017,std,BP-11155,Becky Pak,San Francisco,California,OFF-BI-14233,Off.Supp.,38.376
2018-147886,28/03/2018,1st C,DH-13075,Dave Hallsten,Fairfield,California,OFF-PA-10232,Off.Supp.,12.96
2018-147886,28/03/2018,1st C,DH-13075,Dave Hallsten,Fairfield,California,FUR-FU-11095,Furniture,26.48
2018-147886,28/03/2018,1st C,DH-13075,Dave Hallsten,Fairfield,California,TEC-MA-14679,Technology,532.72
2018-147886,28/03/2018,1st C,DH-13075,Dave Hallsten,Fairfield,California,OFF-PA-13651,Off.Supp.,26.72
2018-147886,28/03/2018,1st C,DH-13075,Dave Hallsten,Fairfield,California,OFF-PA-10743,Off.Supp.,20.04
2018-147886,28/03/2018,1st C,DH-13075,Dave Hallsten,Fairfield,California,OFF-ST-12743,Off.Supp.,795.48
2018-147886,28/03/2018,1st C,DH-13075,Dave Hallsten,Fairfield,California,FUR-FU-13829,Furniture,21.56
2017-113733,08/12/2017,std,LH-16900,Lena Hernandez,Greenville,North Carolina,TEC-PH-12496,Technology,249.584
2017-113733,08/12/2017,std,LH-16900,Lena Hernandez,Greenville,North Carolina,TEC-AC-12473,Technology,68.112
2017-113733,08/12/2017,std,LH-16900,Lena Hernandez,Greenville,North Carolina,TEC-AC-14877,Technology,16.56
2018-104913,18/11/2018,std,DK-13090,Dave Kipp,Long Beach,New York,TEC-PH-10923,Technology,74.95
2015-145800,30/05/2015,std,SS-20410,Shahid Shariari,Buffalo Grove,Illinois,FUR-TA-11539,Furniture,355.455
2017-125850,22/01/2017,std,FP-14320,Frank Preis,San Diego,California,OFF-LA-13498,Off.Supp.,44.4
2017-125850,22/01/2017,std,FP-14320,Frank Preis,San Diego,California,OFF-LA-14484,Off.Supp.,20.65
2017-118514,03/02/2017,std,LC-17050,Liz Carlisle,Richmond,Kentucky,FUR-CH-10015,Furniture,866.4
2016-150749,29/03/2016,2nd C,AS-10240,Alan Shonely,Springfield,Virginia,OFF-AR-13732,Off.Supp.,5.56
